male,اسماعيل
male,أفرام
male,ايليا
male,ايلي
male,اسرائيل
male,اواديس
male,انترانيك
male,أسبيد
male,اوهانيس
male,آصف
male,اياز
male,ألفريد
male,آراراد
male,ألب
male,أرسلان
female,احتشام
female,أمل
female,آسة
male,ادمون
female,ايليت
male,آشتي
male,ادكار
male,آبوت
male,ألبرت
male,اشخار
male,والي
male,وراق
male,ونيس
male,وانيس
male,وارتان
male,وليم
male,وادع
male,وهاب
male,وائل
male,ونوس
female,يولاند
female,يولا
female,يوريت
male,يكن
male,يازجي
male,يوري
male,ينال
male,يحيى
male,يغيا
male,يعقوب
male,اورخان
male,آدم
male,آزر
female,آن
male,أيسر
female,اخلاص
male,احوس
male,أجيد
female,احلام
female,استقلال
female,إيليا
female,أولغا
female,أضاليا
male,البارودي
male,إبراهيم
male,أربد
male,ادولف
female,آزنيف
male,آردو
male,ابراهيم
male,التبان
male,الجابي
male,العظيمة
male,الصحاف
male,احمر
male,ابيض
male,أسطى
male,ايلجي
male,الحصري
male,افندي
female,إنتباه
male,أورور
male,أنورين
female,إيليت
male,أورسلا
male,الكواكبي
male,السقاف
male,العظم
male,العظمة
male,اعسر
male,باشق
male,بهاء
male,بدري
male,بشري
male,بحري
male,بدار
male,بشور
male,بلند
male,بابجي
male,برويز
male,بحيرا
male,بديوي
male,بلال
male,باهي
male,براء
male,بادي
male,باسم
male,بيان
male,بيسو
male,بسيم
male,بسيل
male,بشير
male,بشار
male,بكري
male,بشارة
male,باسل
male,بارع
male,بسمان
male,باقر
male,بحر
male,برد
male,بديع
male,برهان
male,بهلول
male,بصير
male,باهر
male,بكر
male,بشر
male,بليغ
male,بهيس
male,بونس
male,بريخان
male,بطاح
male,بارح
male,بهيج
male,بسطام
male,بجير
male,بكور
male,بكار
male,باسق
male,بيرم
male,باسيل
male,بتراكي
male,بارتلمي
male,باسكال
male,بيدروس
male,باديس
male,بكتاش
male,بنيامين
male,برصوم
male,بوشي
male,بشخنجي
male,بسءتاني
male,بازرباشي
male,باقي
female,بهجت
male,برادعي
male,باز
female,بتول
male,بدروس
male,بكباشي
male,بيك
male,باشكاتب
male,بيضون
male,بهلوان
male,بادنجكي
male,بازركان
male,باشا
male,بودقجي
male,برمدا
female,تالار
female,تسوغيك
female,تالير
female,تانيا
female,تمارة
female,تيماء
female,تماضر
female,تيمه
female,تمام
female,تودد
male,تنكزار
male,توريفار
male,تيمور
male,تيسير
male,تيكوشين
male,تهامي
male,تركي
female,تالا
female,تيماء
female,تاكوهي
male,تقي
male,تميم
male,تيم الله
male,تمام
male,تحسين
male,تواب
male,تيم
male,توفيق
male,تائب
male,تاج
male,جحا
male,جابر
male,جندل
male,جناح
male,جامع
male,جبر
male,جليل
male,جميل
male,جواد
male,جمال
male,جاسم
male,جاد الحق
male,جازم
male,جبلة
male,جار الله
male,جياش
male,جاد الله
male,جمعة
male,جدعان
male,جودة
male,جذيمة
male,جساس
male,جرير
male,جارم
male,جمعان
male,جبور
male,جعفر
male,جهير
male,جبران
male,جدير
male,جورج
male,جون
male,جوني
male,جوسلين
male,جبرا
male,جريج
male,جابرييل
male,جوزيف
male,جندار
male,جبرة
male,جطل
male,جلبي
male,جودت
male,جوخه جي
female,جينا 
female,جينة
female,جوليانا
female,جانيت
male,جران
male,جومرد
female,إباء
male,أكرم
female,العنود
female,أمان
male,أفغانستان
male,أوزبكستان
male,امين
male,أنصاري
male,النضر
female,ادراك
male,جابري
male,جويد
male,جاموس
male,جنبلاط
male,جاويش
male,جوبي
male,جانجي
male,جندي
male,جوخدار
male,جبروري
male,طرقجي
male,طوقان
male,طرزي
male,طباع
male,طرازي
male,طرابيشي
male,طربوش
male,ططري
male,طعمة
male,طوخي
male,ضرام
male,ضيغم
male,ضيف الله
male,ضرار
male,ضاوي
male,ضاهر
male,ضيف
male,ضحاك
male,ضياء
female,ضارعة
male,صلاح
male,صقال
